233, 47.695, 19.562
234, 47.180, 19.427
235, 46.686, 19.340
236, 46.686, 19.340
237, 46.671, 19.351
238, 46.671, 19.351
239, 46.667, 19.350
240, 46.667, 19.350
241, 47.199, 19.238
242, 50.074, 20.995
243, 46.642, 19.338
244, 46.642, 19.338
245, 51.320, 21.229
246, 47.371, 20.062
247, 46.990, 19.632
248, 46.798, 19.406
249, 46.642, 19.338
250, 48.507, 18.968
251, 46.642, 19.338
252, 46.699, 19.385
253, 51.227, 21.542
254, 47.227, 19.720
255, 46.637, 19.331
256, 46.880, 19.459
257, 47.309, 19.496
258, 47.210, 19.477
259, 47.649, 19.862
260, 46.637, 19.331
261, 46.691, 19.366
262, 47.049, 19.763
263, 46.694, 19.367
264, 46.637, 19.331
265, 48.468, 19.544
266, 47.023, 19.745
267, 46.852, 19.308
268, 51.152, 21.502
269, 46.637, 19.331
270, 46.786, 19.278
271, 46.240, 19.133
272, 47.310, 18.582
273, 46.217, 19.143
274, 46.145, 19.124
275, 46.874, 19.040
276, 46.431, 19.250
277, 46.147, 19.125
278, 46.241, 19.130
279, 46.145, 19.124
280, 46.147, 19.127
281, 46.306, 19.244
282, 46.860, 19.038
283, 46.145, 19.124
284, 46.335, 19.260
285, 46.145, 19.124
286, 44.785, 18.414
287, 47.151, 19.176
288, 44.785, 18.414
289, 47.709, 19.706
290, 44.981, 18.490
291, 44.734, 18.454
292, 43.819, 17.916
293, 51.064, 20.649
294, 43.840, 17.911
295, 44.438, 18.459
296, 43.990, 17.826
297, 44.351, 17.940
298, 43.819, 17.916
299, 45.116, 18.141
300, 43.670, 17.784
301, 43.670, 17.784
302, 44.170, 17.805
303, 49.685, 20.123
304, 43.761, 17.872
305, 43.670, 17.784
306, 48.664, 19.450
307, 43.670, 17.784
308, 43.670, 17.784
309, 43.779, 17.797
310, 44.737, 18.530
311, 43.694, 17.926
312, 43.670, 17.784
313, 43.532, 17.805
314, 43.711, 17.877
315, 43.532, 17.805
316, 43.903, 18.858
317, 43.510, 17.791
318, 43.268, 18.019
319, 43.646, 18.192
320, 43.173, 18.080
321, 43.173, 18.080
322, 43.324, 17.940
323, 43.178, 18.062
324, 43.173, 18.080
325, 43.173, 18.080
326, 43.788, 18.047
327, 43.173, 18.080
328, 43.092, 18.017
329, 44.334, 17.869
330, 43.220, 18.136
331, 43.335, 17.526
332, 43.092, 18.017
333, 83.400, 36.615
334, 82.122, 36.104
335, 82.122, 36.104
336, 82.016, 36.065
337, 82.016, 36.065
338, 77.024, 33.444
339, 79.473, 34.386
340, 78.755, 34.454
341, 77.024, 33.444
342, 75.217, 32.525
343, 75.217, 32.525
344, 77.005, 33.531
345, 75.249, 32.548
346, 72.703, 31.156
347, 72.703, 31.156
348, 76.239, 33.288
349, 72.703, 31.156
350, 71.744, 30.735
351, 71.805, 30.768
352, 72.428, 31.043
353, 72.232, 30.975
354, 71.744, 30.735
355, 71.744, 30.735
356, 71.753, 30.738
357, 71.744, 30.735
358, 71.652, 30.691
359, 71.840, 30.693
360, 71.760, 30.687
361, 72.164, 30.938
362, 70.990, 30.217
363, 70.990, 30.217
364, 70.990, 30.217
365, 73.477, 31.542
366, 70.990, 30.217
367, 71.025, 30.231
368, 70.995, 30.222
369, 73.187, 30.300
370, 70.940, 30.282
371, 71.118, 30.277
372, 69.106, 29.132
373, 69.106, 29.132
374, 69.106, 29.132
375, 69.106, 29.132
376, 69.911, 29.728
377, 72.072, 30.894
378, 69.261, 29.220
379, 69.106, 29.132
380, 68.117, 28.539
381, 68.114, 28.537
382, 68.403, 28.715
383, 68.118, 28.539
384, 68.118, 28.540
385, 68.530, 28.856
386, 68.114, 28.537
387, 69.713, 29.843
388, 68.735, 29.027
389, 68.114, 28.537
390, 68.367, 28.668
391, 63.395, 26.585
392, 63.496, 26.634
393, 73.908, 31.872
394, 63.395, 26.585
395, 63.395, 26.585
396, 57.873, 24.310
397, 57.826, 24.276
398, 57.725, 24.226
399, 59.194, 25.151
400, 57.690, 24.196
401, 61.520, 26.349
402, 60.331, 25.739
403, 58.025, 23.866
404, 57.690, 24.196
405, 57.179, 23.840
406, 57.194, 23.846
407, 57.333, 23.910
408, 57.252, 23.647
409, 57.166, 23.789
410, 57.919, 24.105
411, 57.130, 23.449
412, 71.121, 28.988
413, 57.130, 23.449
414, 57.156, 23.466
415, 57.130, 23.449
416, 57.122, 23.446
417, 57.122, 23.446
418, 57.061, 23.419
419, 60.318, 23.857
420, 77.135, 31.397
421, 57.068, 23.423
422, 57.061, 23.419
423, 57.063, 23.420
424, 57.061, 23.419
425, 59.909, 25.124
426, 58.828, 24.199
427, 67.784, 28.839
428, 59.022, 24.532
429, 57.195, 23.483
430, 55.375, 22.671
431, 54.337, 22.174
432, 53.451, 21.478
433, 53.504, 21.488
434, 50.558, 20.119
435, 59.249, 23.527
436, 62.148, 24.562
437, 50.555, 20.118
438, 50.551, 20.116
439, 55.886, 22.530
440, 50.927, 20.263
441, 50.548, 20.115
442, 51.448, 20.489
443, 52.318, 20.692
444, 64.729, 25.512
445, 50.546, 20.114
446, 50.546, 20.114
447, 50.546, 20.114
448, 50.545, 20.114
449, 50.545, 20.114
450, 52.638, 21.882
451, 51.373, 20.569
452, 51.575, 20.809
453, 50.579, 20.130
454, 50.545, 20.114
455, 50.545, 20.114
456, 50.895, 20.097
457, 50.576, 20.128
458, 50.545, 20.114
459, 50.549, 20.116
460, 50.529, 20.107
461, 51.292, 20.316
462, 50.525, 20.105
463, 53.129, 21.000
464, 52.521, 20.467
465, 51.573, 20.812
466, 52.522, 21.156
467, 49.989, 20.294
468, 81.316, 35.270
469, 53.439, 22.316
470, 63.286, 24.991
471, 49.989, 20.294
472, 48.871, 19.324
473, 48.871, 19.324
474, 48.872, 19.324
475, 48.871, 19.324
476, 55.548, 21.850
477, 49.095, 19.365
478, 48.988, 19.328
479, 48.899, 19.418
480, 48.872, 19.325
481, 48.864, 19.322
482, 48.864, 19.322
483, 48.954, 19.218
484, 48.987, 19.401
485, 48.864, 19.322
486, 48.864, 19.322
487, 49.049, 19.436
488, 60.460, 25.449
489, 48.864, 19.322
490, 48.869, 19.324
491, 48.864, 19.322
492, 49.100, 19.207
493, 66.600, 27.640
494, 48.864, 19.322
495, 48.864, 19.322
